Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / 日本,Status
chingensai,,,,,,,,,農薬不使用,,,,,chingensai-mu,200.0,shopify,-100,deny,manual,270,,true,true,"",,,,,,,,,,,,,,,,,,,g,,,,
農薬不使用スティックブロッコリー-150g,自然農スティックブロッコリー,"<p>重量（目安）：150g<br data-mce-fragment=""1""><br data-mce-fragment=""1"">種別：自然農<br data-mce-fragment=""1""><br data-mce-fragment=""1"">配送：4/1〜10/31の期間は必ず冷蔵便をお選びください。11/1〜3/31の期間は常温便と冷蔵便のどちらをお選びいただいても問題ございません。<br></p>
農薬肥料を使わずに育ちました。<br data-mce-fragment=""1"">ブロッコリーの茎が好きだ！<br data-mce-fragment=""1"">そんなブロ通の方のために生まれたブロッコリーの仲間です。<br data-mce-fragment=""1"">花蕾は火を通す時は菜花の様にサッと、茎の部分はアスパラの感覚でOKです。<br data-mce-fragment=""1"">豊富なビタミンとミネラル、スルフォラファンに葉酸も豊富！<br data-mce-fragment=""1"">ママや離乳食にオススメです＾＾<br>",阿波ツクヨミファーム,,葉物野菜・茎の野菜,"12月が旬, 1月が旬, 2月が旬, 化学農薬化学肥料不使用",false,Title,Default Title,,,,,"",150.0,shopify,57,deny,manual,270,,true,true,"",https://cdn.shopify.com/s/files/1/0515/4045/9679/products/stick-brokoru_d1c59941-8cb8-43c0-9c75-40bb783b1b15.jpg?v=1641610885,1,,false,,,,,,,,,,,,,,,g,,,true,draft
broccoli,ブロッコリー（減農薬・自然農）＊１本,"<p><span data-mce-fragment=""1"">重量（目安）：約300〜400g前後</span><br data-mce-fragment=""1""><br data-mce-fragment=""1"">種別：減農薬・農薬不使用<br data-mce-fragment=""1""><br data-mce-fragment=""1"">配送：3/20〜10/20の期間は要冷蔵配送です。</p>
<p>豊富なビタミンやミネラル、葉酸も豊富！<br>ママや離乳食にオススメです。<br data-mce-fragment=""1"">茎まで残さずご利用下さい＾＾<br data-mce-fragment=""1""><br data-mce-fragment=""1"">ブロッコリーは生をみじん切りにして９０分程置くことでスプラウトの状態で多く存在するスルフォラファンが最も多く生成されるので、栄養価が最大化されます。<br data-mce-fragment=""1"">食感は工夫しなきゃですが、離乳食には最適です＾＾<br data-mce-fragment=""1"">（みじん切りでなくても空気に触れることでスルフォラファンは生成されます。）</p>
<meta charset=""utf-8"">
<p><span style=""color: #ff2a00;"">※こちらの商品を「複数」冷蔵便にて配送させていただく場合、梱包が規定サイズ（8kg・100サイズ内）に収まらずサイズオーバーとなる可能性があります。<br></span><span style=""color: #ff2a00;"">サイズオーバーになった際は冷蔵便利用料の追加（320円）のうえ発送とさせていただければと思いますので、恐れ入りますが予めご承知のほどお願いいたします。<br>「オーバーするなら一部キャンセルしたい」「100サイズに抑えてほしい」などご希望がございましたら、ご注文時の備考欄にてお知らせください。<br>（常温便では基本的にサイズオーバーは発生いたしません）</span></p>",阿波ツクヨミファーム,食品・飲料 > 食品 > 野菜・果物 > 野菜・冷凍野菜 > ブロッコリー,葉物野菜・茎の野菜,"10月が旬, 6月が旬, 7月が旬, 8月が旬, 9月が旬, 化学農薬化学肥料不使用",false,サイズ,減農薬,,,,,broccoli-gen,400.0,shopify,-10,deny,manual,270,,true,true,"",https://cdn.shopify.com/s/files/1/0515/4045/9679/products/burokori.jpg?v=1611097993,1,,false,,,,,,,,,,,,,,,g,,,true,draft
broccoli,,,,,,,,,農薬不使用,,,,,broccoli-mu,400.0,shopify,0,deny,manual,270,,true,true,"",,,,,,,,,,,,,,,,,,,g,,,,
broccoli,,,,,,,,,自然農,,,,,broccoli-ji,400.0,shopify,-18,deny,manual,270,,true,true,"",,,,,,,,,,,,,,,,,,,g,,,,
sunnylettuce,サニーレタスorリーフレタス＊約200g,"<p data-mce-fragment=""1""><span data-mce-fragment=""1"">重量（目安）：約200g</span><br data-mce-fragment=""1""><br data-mce-fragment=""1"">種別：減農薬<br data-mce-fragment=""1""><meta charset=""utf-8""></p>
<p data-mce-fragment=""1"">配送：3/20〜10/20の期間は要冷蔵配送です。</p>
<p>サラダの彩りに欠かせないサニーレタス！<br data-mce-fragment=""1"">サラダの他に、お味噌汁や炒め物でも美味しくお召し上がりいただけます^ ^！<br></p>
<p>▽サニーレタス/リーフレタス</p>",阿波ツクヨミファーム,食品・飲料 > 食品 > 野菜・果物 > 野菜・冷凍野菜 > 葉物野菜 > レタス,葉物野菜・茎の野菜,通年,false,素材,自然農,,,,,sunnylettuce-ji,200.0,shopify,-10,deny,manual,270,,true,true,"",https://cdn.shopify.com/s/files/1/0515/4045/9679/products/sunnyletasu.jpg?v=1611098920,1,,false,,,,,,,,,,,,,,,g,,,true,draft
sunnylettuce,,,,,,,,,農薬不使用,,,,,sunnylettuce-mu,200.0,shopify,-10,deny,manual,270,,true,true,"",,,,,,,,,,,,,,,,,,,g,,,,
sunnylettuce,,,,,,,,,減農薬,,,,,sunnylettuce-gen,200.0,shopify,911,deny,manual,270,,true,true,"",,,,,,,,,,,,,,,,,,,g,,,,
lettuce,減農薬レタス＊１玉,"<p><span data-mce-fragment=""1"">重量（目安）：約500g</span><br data-mce-fragment=""1""><br data-mce-fragment=""1"">種別：減農薬<br data-mce-fragment=""1""><br data-mce-fragment=""1"">配送：3/20〜10/20の期間は要冷蔵配送です。</p>
<p>シャキッとみずみずしいレタス。<br data-mce-fragment=""1"">阿波市の特産品のひとつです＾＾<br data-mce-fragment=""1""><br data-mce-fragment=""1"">バルサミコ酢まわしかけ〜、熱々のガーリックオイルたっぷりとまわしかけ〜。<br data-mce-fragment=""1"">塩ふたつまみ程、お好みで胡椒、唐辛子、バルサミコ酢をレモン汁にしたり、ゴマ油にしてみたり、塩を醤油にしてみたりでいろいろと遊べます＾＾</p>
<p><span style=""color: #ff2a00;"" data-mce-style=""color: #ff2a00;"">※こちらの商品を冷蔵便にて配送させていただく場合、梱包が規定サイズ（8kg・100サイズ内）に収まらずサイズオーバーとなる可能性があります。<br></span><span style=""color: #ff2a00;"" data-mce-style=""color: #ff2a00;"">もしサイズオーバーとなった際は送料追加（320円）のうえ発送とさせていただければと思いますので、恐れ入りますが予めご承知のほどお願いいたします。<br>「オーバーするなら一部キャンセルしたい」「100サイズに抑えてほしい」などご希望ございましたら、注文時の備考欄にてお知らせください。<br>（常温便では基本的にサイズオーバーは発生いたしません）</span></p>
<p><span style=""color: #ff2a00;"" data-mce-style=""color: #ff2a00;""><meta charset=""utf-8""> <span style=""color: #000000;"">▽レタス</span></span></p>
<div id=""gtx-trans"" style=""position: absolute; left: 7px; top: 430px;"">
<div class=""gtx-trans-icon""></div>
</div>",阿波ツクヨミファーム,,葉物野菜・茎の野菜,"4月が旬, 5月が旬, 6月が旬, 7月が旬, 8月が旬, 9月が旬",false,素材,減農薬玉レタス,,,,,lettuce-gen,500.0,shopify,-13,deny,manual,330,,true,true,"",https://cdn.shopify.com/s/files/1/0515/4045/9679/products/letasu.jpg?v=1611099416,1,,false,,,,,,,,,,,,,,,g,,,true,draft
lettuce,,,,,,,,,農薬不使用玉レタス,,,,,lettuce-mu,500.0,shopify,0,deny,manual,270,,true,true,"",,,,,,,,,,,,,,,,,,,g,,,,
lettuce,,,,,,,,,自然農レタス,,,,,lettuce-ji,500.0,shopify,0,deny,manual,270,,true,true,"",,,,,,,,,,,,,,,,,,,g,,,,
petitvert,美味しい芽キャベツ、プチヴェール（農薬不使用）,"重量（目安）：150g
<p data-mce-fragment=""1""><br data-mce-fragment=""1"">種別：農薬不使用<br data-mce-fragment=""1""><br data-mce-fragment=""1"">配送：3/20〜10/20の期間は要冷蔵配送です<br></p>
<p>プチヴェールは芽キャベツの春キャベツ版。<br data-mce-fragment=""1"">芽キャベツの様なクセがなく、糖度も高いのでとても美味しく頂けます。<br data-mce-fragment=""1"">芽キャベツ同様シチューやポトフなど煮込み料理が一番のオススメです。<br data-mce-fragment=""1"">基本は茹でて使います。<br data-mce-fragment=""1"">料理に合わせて１〜３分かるく茹で冷水に。<br data-mce-fragment=""1"">サラダ、おひたし、和え物やパスタの具や肉料理などの付け合わせに。<br data-mce-fragment=""1"">花の様な形を是非活かして下さい＾＾<br data-mce-fragment=""1"">βカロテン、ビタミンC、ビタミンE、鉄分、カルシウム、食物繊維の含有量が特に高く、全体的に非常に栄養バランスが優れています。</p>",阿波ツクヨミファーム,,葉物野菜・茎の野菜,"12月が旬, 1月が旬, 2月が旬, 化学農薬化学肥料不使用",false,Title,Default Title,,,,,petitvert,150.0,shopify,-7,deny,manual,270,,true,true,"",https://cdn.shopify.com/s/files/1/0515/4045/9679/products/me-kyabetsu.jpg?v=1611098648,1,,false,,,,,,,,,,,,,,,g,,,true,draft
saladkale,自然農サラダケール,"重量（目安）：150g
<p data-mce-fragment=""1""><br data-mce-fragment=""1"">種別：自然農<br data-mce-fragment=""1""><br data-mce-fragment=""1"">配送：4/1〜10/31の期間は必ず冷蔵便をお選びください。11/1〜3/31の期間は常温便と冷蔵便のどちらをお選びいただいても問題ございません。<br></p>
<p>Queen Of Green！<br data-mce-fragment=""1"">何より豊富な栄養価は葉野菜の女王と呼ばれます。<br data-mce-fragment=""1"">ファミレスのサラダバーなんかにも見られる様になってきたサラダ用のケールです。<br data-mce-fragment=""1"">ケールの原産地は、南ヨーロッパの地中海沿岸。<br data-mce-fragment=""1"">キャベツやブロッコリーなどと同じアブラナ科の野菜です。<br data-mce-fragment=""1"">今のキャベツやブロッコリーの様な姿になる前の、最初の原種とされています。<br data-mce-fragment=""1"">ビタミンやミネラル・カルシウムなどの栄養が豊富で、栄養バランスにも優れていることから、健康食ブームのアメリカでは、スーパーフードと呼ばれ今最も注目されている野菜の一つです。<br data-mce-fragment=""1"">緑色と赤色があるので、サラダのアクセントに是非ご利用ください〜＾＾<br></p>
<p>▽ケール</p>",阿波ツクヨミファーム,,葉物野菜・茎の野菜,"11月が旬, 12月が旬, 1月が旬, 2月が旬, 化学農薬化学肥料不使用",false,Title,Default Title,,,,,saladkale,150.0,shopify,2,deny,manual,220,,true,true,"",https://cdn.shopify.com/s/files/1/0515/4045/9679/products/sarada-keeru.jpg?v=1611098705,1,,false,,,,,,,,,,,,,,,g,,,true,draft
唐渡さんちのサラダ水菜-約150g-重量は多少変わる場合がございます,唐渡さんちのサラダ水菜（農薬不使用）,"<meta charset=""utf-8"">
<p data-mce-fragment=""1""><span data-mce-fragment=""1"">重量（目安）：150g</span><br data-mce-fragment=""1""><br data-mce-fragment=""1"">種別：農薬不使用<br data-mce-fragment=""1""><br data-mce-fragment=""1"">配送：4/1〜10/31の期間は必ず冷蔵便をお選びください。11/1〜3/31の期間は常温便と冷蔵便のどちらをお選びいただいても問題ございません。<br></p>
<p>地元、阿波市の唐渡さんちの水耕栽培の水菜です。<br data-mce-fragment=""1"">収穫量に限りがあり、受注量によっては欠品となる可能性がございます。<br data-mce-fragment=""1"">ご不便をおかけいたしますが、どうぞ宜しくお願いいたします。<br data-mce-fragment=""1""></p>
<p>▽みずな/ミズナ/みず菜/水菜</p>",阿波ツクヨミファーム,,葉物野菜・茎の野菜,"12月が旬, 1月が旬, 2月が旬, 3月が旬, 化学農薬化学肥料不使用",false,Title,Default Title,,,,,"",150.0,shopify,-10,deny,manual,220,,true,true,"",https://cdn.shopify.com/s/files/1/0515/4045/9679/products/sarada-mizuna.jpg?v=1611098087,1,,false,,,,,,,,,,,,,,,g,,,true,draft
唐渡さんちのサラダホウレン草-約150g-重量は多少変わる場合がございます,唐渡さんちのサラダホウレン草（農薬不使用）,"<meta charset=""utf-8"">
<p data-mce-fragment=""1""><span data-mce-fragment=""1"">重量（目安）：150g</span><br data-mce-fragment=""1""><br data-mce-fragment=""1"">種別：農薬不使用<br data-mce-fragment=""1""><br data-mce-fragment=""1"">配送：4/1〜10/31の期間は必ず冷蔵便をお選びください。11/1〜3/31の期間は常温便と冷蔵便のどちらをお選びいただいても問題ございません。<br></p>
<p>地元、阿波市の唐渡さんちの水耕栽培のホウレン草です。<br data-mce-fragment=""1"">収穫量に限りがあり、受注量によっては欠品となる可能性がございます。<br data-mce-fragment=""1"">ご不便をおかけいたしますが、どうぞ宜しくお願いいたします。</p>
<p>▽ほうれんそう/ホウレンソウ/ほうれん草/法蓮草</p>",阿波ツクヨミファーム,,葉物野菜・茎の野菜,"4月が旬, 5月が旬, 6月が旬, 化学農薬化学肥料不使用",false,Title,Default Title,,,,,"",150.0,shopify,0,deny,manual,220,,true,true,"",https://cdn.shopify.com/s/files/1/0515/4045/9679/products/sarada-hourensou.jpg?v=1611098084,1,,false,,,,,,,,,,,,,,,g,,,true,draft
切るだけお手軽サラダセット-約150g-重量は多少変わる場合がございます,切るだけお手軽サラダセット（農薬不使用）,"<meta charset=""utf-8"">
<p data-mce-fragment=""1""><span data-mce-fragment=""1"">重量（目安）：約150g</span><br data-mce-fragment=""1""><br data-mce-fragment=""1"">種別：農薬不使用<br data-mce-fragment=""1""><br data-mce-fragment=""1"">配送：3/20〜10/31の期間は要冷蔵配送です。<br></p>
地元、阿波市の唐渡さんちの水耕栽培のサラダホウレン草、サラダ水菜など2〜4種類の4株入り。<br data-mce-fragment=""1"">切るだけでお手軽サラダの出来上がり！
<div id=""gtx-trans"" style=""position: absolute; left: -5px; top: 103px;"">
<div class=""gtx-trans-icon""></div>
</div>",阿波ツクヨミファーム,食品・飲料 > 食品 > 野菜・果物 > 野菜・冷凍野菜 > 葉物野菜 > サラダミックス,葉物野菜・茎の野菜,化学農薬化学肥料不使用,false,Title,Default Title,,,,,'1000,150.0,shopify,0,deny,manual,220,,true,true,"",https://cdn.shopify.com/s/files/1/0515/4045/9679/products/saradaset.jpg?v=1611098081,1,,false,,,,,,,,,,,,,,,g,,100,true,draft
shouga,減農薬生姜＊約150g,"<p>重量（目安）：150g<br data-mce-fragment=""1""><br data-mce-fragment=""1"">種別：減農薬<br data-mce-fragment=""1""><br data-mce-fragment=""1"">配送：3<span data-mce-fragment=""1"">/20〜10/20の期間は要冷蔵配送です。</span></p>
<p>阿波市、吉野川市の生姜です。<br data-mce-fragment=""1"">香り成分はシネオール。<br data-mce-fragment=""1"">食欲増進に疲労回復、夏バテ対策に。<br data-mce-fragment=""1"">健胃・解毒・消炎作用もあると言われています。<br data-mce-fragment=""1"">辛味成分はジンゲロールにショウガオール。<br data-mce-fragment=""1"">こちらは強い殺菌作用。<br data-mce-fragment=""1"">お寿司のガリはこの殺菌作用を活かしたもの。<br data-mce-fragment=""1"">血行促進、体を温め新陳代謝を活発にし、発汗作用を高める働きがります。<br data-mce-fragment=""1"">加熱することで効果アップ！<br data-mce-fragment=""1"">水を張った瓶やタッパーに入れ蓋をしておくと数日おきに水を替えることで１ヶ月程、焼酎であれば半年程持ちます＾＾<br></p>
<p><meta charset=""utf-8""><span>▽しょうが/ショウガ/生姜</span></p>",阿波ツクヨミファーム,食品・飲料 > 食品 > 野菜・果物 > 野菜・冷凍野菜 > 根生姜,根菜,"10月が旬, 11月が旬, 9月が旬",false,素材,自然農,,,,,shouga-ji,150.0,shopify,-10,deny,manual,330,,true,true,"",https://cdn.shopify.com/s/files/1/0515/4045/9679/products/ae960255166418fbd0d022b092488927.jpg?v=1637819622,1,,false,,,,,,,,,,,,,,,g,,,true,draft
shouga,,,,,,,,,農薬不使用,,,,,shouga-mu,150.0,shopify,-10,deny,manual,330,,true,true,"",,,,,,,,,,,,,,,,,,,g,,,,
shouga,,,,,,,,,新生姜（減農薬）,,,,,shouga-gen,100.0,shopify,966,deny,manual,330,,true,true,"",,,,,,,,,,,,,,,,,,,g,,,,
shouga,,,,,,,,,ひね生姜（減農薬）,,,,,shouga-hinegen,180.0,shopify,-10,deny,manual,330,,true,true,"",,,,,,,,,,,,,,,,,,,g,,,,
kikuimo,自然農菊芋＊250〜500g,"<p>重量（目安）：250〜300g、450〜500g<br data-mce-fragment=""1""><br data-mce-fragment=""1"">種別：自然農<br data-mce-fragment=""1""><br data-mce-fragment=""1"">配送：常温配送可</p>
<p><meta charset=""utf-8""><span class=""il"" data-mce-fragment=""1"">菊芋</span><span class=""il"" data-mce-fragment=""1"">は</span><span data-mce-fragment=""1"">きんぴらが鉄板ですが、生でサラダ、芋なのでカレーなど煮</span><wbr data-mce-fragment=""1""><span data-mce-fragment=""1"">ても、炒めても揚げてもいけるけっこう万能選手です＾＾</span><br data-mce-fragment=""1"">天然のインシュリンと呼ばれる菊芋はイヌリン含有量が野菜でNo１！<br data-mce-fragment=""1"">オンリーワンは積極的に取り入れてみませんか？<br></p>
<p>▽きくいも/キクイモ/菊芋</p>",阿波ツクヨミファーム,,根菜,"11月が旬, 12月が旬, 化学農薬化学肥料不使用",false,素材,250〜300g,,,,,kikuimo-1,300.0,shopify,942,deny,manual,330,,true,true,"",https://cdn.shopify.com/s/files/1/0515/4045/9679/products/kikuimo.jpg?v=1611098807,1,,false,,,,,,,,,,,,,,,g,,180,true,draft
kikuimo,,,,,,,,,450〜500g,,,,,kikuimo-2,300.0,shopify,990,deny,manual,500,,true,true,"",,,,,,,,,,,,,,,,,,,g,,180,,
yacon,自然農ヤーコン＊450〜500g,"重量（目安）：450〜500g
<p data-mce-fragment=""1""><br data-mce-fragment=""1"">種別：自然農<br data-mce-fragment=""1""><br data-mce-fragment=""1"">配送：常温便可<br><br>ヤーコンはオリゴ糖の塊で腸内フローラの改善に効果的です。<br><meta charset=""utf-8""><span data-mce-fragment=""1"">フラクトオリゴ糖含有量は野菜でNo１！</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">オンリーワンは積極的に取り入れてみませんか？</span><br data-mce-fragment=""1""><meta charset=""utf-8"">梨の様な食感と甘みは、きんぴらが鉄板で砂糖無しでも大丈夫。<br data-mce-fragment=""1"">生でサラダから煮物、炒め物、揚げ物、蒸し物、漬物にジュースやジャムなどローフードにもオススメの利用範囲の広い野菜です。<br data-mce-fragment=""1"">人参と千切りにして、パリッといける位でちゃちゃっと強火で炒めて、ピーナッツバターでドレッシング（ピナッツバター５０g、水８０g、塩小さじ１/２、砂糖大さじ１）作って食べてます。（好みで唐辛子とか何かフレーバー） 甘くて美味しいサラダです＾＾</p>
フラクトオリゴ糖は人間の消化酵素や消化器官では分解・吸収されにくい性質を持ち、大腸内のビフィズス菌など乳酸菌類の餌となり、善玉菌を増やすなど整腸作用があり、ダイエットに非常に効果的なことが分かっています。<br data-mce-fragment=""1"">ポリフェノールやミネラルも豊富です。",阿波ツクヨミファーム,食品・飲料 > 食品 > 野菜・果物 > 野菜・冷凍野菜,根菜,"11月が旬, 12月が旬, 1月が旬, 2月が旬, 化学農薬化学肥料不使用",false,Title,Default Title,,,,,yacon,500.0,shopify,970,deny,manual,500,,true,true,"",https://cdn.shopify.com/s/files/1/0515/4045/9679/products/yakon.jpg?v=1611098740,1,,false,,,,,,,,,,,,,,,g,,,true,draft
yamaimo,自然薯（農薬不使用）,"<p>重量（目安）：300〜350g<br data-mce-fragment=""1""><br data-mce-fragment=""1"">種別：農薬不使用<br data-mce-fragment=""1""><br data-mce-fragment=""1"">配送：常温便可</p>
<p>＊画像は自然薯です＊<br data-mce-fragment=""1""><br data-mce-fragment=""1"">山のウナギ。<br data-mce-fragment=""1"">強い粘り。<br data-mce-fragment=""1""><br data-mce-fragment=""1"">山芋は皮は剥かずに表皮をタワシ等で洗う程度の方が風味が活かされます。<br data-mce-fragment=""1"">おろし金よりもすり鉢の方が特有のコクが出ます。<br data-mce-fragment=""1"">食べきれない場合はラップに包んで冷蔵して下さい。<br data-mce-fragment=""1""><br data-mce-fragment=""1"">アルギニンやDHEAを増やすディオスゲニンを含んだり、古くから漢方薬としても用いられ、滋養強壮をはじめ疲労回復、虚弱体質の改善や食欲増進、免疫力を高め、風邪予防などに優れた効果があるとされています。</p>
<p>▽やまいも/ヤマイモ/薯蕷/じねんじょ/自然薯</p>",阿波ツクヨミファーム,,根菜,"11月が旬, 12月が旬, 1月が旬, 化学農薬化学肥料不使用, 夏期常温配送OK！",false,サイズ,大和芋（山芋）,,,,,yamaimo-tsujo,700.0,shopify,-3,deny,manual,980,,true,true,"",https://cdn.shopify.com/s/files/1/0515/4045/9679/products/yamaimo.jpg?v=1611098974,1,,false,,,,,,,,,,,,,,,g,,,true,draft
yamaimo,,,,,,,,,自然薯,,,,,yamaimo-jinenjo,350.0,shopify,99968,deny,manual,550,,true,true,"",,,,,,,,,,,,,,,,,,,g,,,,
satoimo,里芋（減農薬）,"<p>重量（目安）：400〜500g（子芋）、1kg（親芋）<br data-mce-fragment=""1""><br data-mce-fragment=""1"">種別：減農薬<br data-mce-fragment=""1""><br data-mce-fragment=""1"">配送：3<span data-mce-fragment=""1"">/20〜10/20の期間は要冷蔵配送です。</span></p>
<p><br data-mce-fragment=""1"">吉野川市の里芋です。<br data-mce-fragment=""1"">自慢の里芋。<br data-mce-fragment=""1"">んまいんです。<br data-mce-fragment=""1""><br data-mce-fragment=""1"">真ん中に浅く切り込みをいれてから加熱して、熱いうちに押し出すとつるっと皮がむけます＾＾<br data-mce-fragment=""1"">保存が効く皮付きと、すぐ調理できる皮を剥いたもの、煮崩れしにくく、皮が剥きやすいタケノコ芋が選べます。</p>
<p>▽さといも/サトイモ/里芋</p>",阿波ツクヨミファーム,,根菜,"11月が旬, 12月が旬, 1月が旬, 夏期常温配送OK！",false,スタイル,農薬不使用（子芋）,,,,,satoimo-koimomu,500.0,shopify,0,deny,manual,440,,true,true,"",https://cdn.shopify.com/s/files/1/0515/4045/9679/products/satoimo.jpg?v=1611099000,1,,false,,,,,,,,,,,,,,,g,,,true,draft
satoimo,,,,,,,,,農薬不使用タケノコ芋,,,,,satoimo-takenokoimomu,500.0,shopify,0,deny,manual,440,,true,true,"",,,,,,,,,,,,,,,,,,,g,,,,
satoimo,,,,,,,,,農薬不使用（親芋）【欠品時子芋】,,,,,satoimo-oyaimomu,500.0,shopify,0,deny,manual,440,,true,true,"",,,,,,,,,,,,,,,,,,,g,,,,
satoimo,,,,,,,,,皮つき子芋（減農薬）,,,,,satoimo-kawatsukigen,500.0,shopify,0,deny,manual,440,,true,true,"",,,,,,,,,,,,,,,,,,,g,,,,
satoimo,,,,,,,,,皮無し子芋（減農薬）【欠品時皮付き子芋】,,,,,satoimo-kawanashigen,500.0,shopify,0,deny,manual,500,,true,true,"",,,,,,,,,,,,,,,,,,,g,,,,
satoimo,,,,,,,,,親芋（減農薬）【欠品時皮つき子芋】,,,,,satoimo-oyaimogen,500.0,shopify,0,deny,manual,440,,true,true,"",,,,,,,,,,,,,,,,,,,g,,,,
satoimo,,,,,,,,,自然農タケノコ芋,,,,,satoimo-takenokoimoji,500.0,shopify,0,deny,manual,440,,true,true,"",,,,,,,,,,,,,,,,,,,g,,,,
kintokininjin,金時人参（減農薬）,"<p>重量（目安）：400g<br data-mce-fragment=""1""><br data-mce-fragment=""1"">種別：減農薬<br data-mce-fragment=""1""><br data-mce-fragment=""1"">配送：常温便可</p>
<p>スリムで鮮やかな赤色の金時人参は、トマトと同じリコピンが豊富！<br data-mce-fragment=""1"">一般的な人参より栄養が多く含まれています。<br data-mce-fragment=""1""><br data-mce-fragment=""1"">御節料理のイメージですが、特有の風味は一般的な人参よりも強く感じられ、煮崩れしにくく甘味があって人参臭さは少ないんです。<br data-mce-fragment=""1"">生のままスライスしてサラダに、ピクルスも美味しく炒め物など一般的な人参と同じ様に使えます＾＾</p>",阿波ツクヨミファーム,,根菜,"12月が旬, 1月が旬",false,Title,Default Title,,,,,kintokininjin,400.0,shopify,99992,deny,manual,270,,true,true,"",https://cdn.shopify.com/s/files/1/0515/4045/9679/products/3.jpg?v=1638580384,1,,false,,,,,,,,,,,,,,,g,,,true,draft
shironegi,白ネギ（減農薬）＊約300g,"<p data-mce-fragment=""1"">重量（目安）：約300g<br data-mce-fragment=""1""><br data-mce-fragment=""1"">種別：減農薬<br data-mce-fragment=""1""><br data-mce-fragment=""1"">配送：3/20〜10/20の期間は要冷蔵配送です。<br></p>
<p>風邪予防には葱。<br data-mce-fragment=""1"">その秘密は強力な殺菌作用と鎮静効果のある硫化アリル。<br data-mce-fragment=""1"">ネギ特有の香りと辛みの成分です。<br data-mce-fragment=""1"">ビタミンB１の吸収を助けたり、血行を良くし、疲労物質の乳酸を分解する作用などがあると言われています。<br data-mce-fragment=""1"">肩こりや疲労回復に効果が期待でき、消化液の分泌を促す働きもあります。<br></p>
<p>▽しろねぎ/シロネギ/白ねぎ/白ネギ/白葱</p>",阿波ツクヨミファーム,,葉物野菜・茎の野菜,"11月が旬, 12月が旬, 1月が旬, 2月が旬",false,素材,減農薬,,,,,shironegi-gen,300.0,shopify,-10,deny,manual,300,,true,true,"",https://cdn.shopify.com/s/files/1/0515/4045/9679/products/shiro-negi.jpg?v=1611098986,1,,false,,,,,,,,,,,,,,,g,,,true,draft
shironegi,,,,,,,,,農薬不使用,,,,,shironegi-mu,300.0,shopify,-10,deny,manual,300,,true,true,"",,,,,,,,,,,,,,,,,,,g,,,,
ninjin,ニンジン（減農薬・農薬不使用）＊400〜500g,"重量（目安）：400〜500g
<p data-mce-fragment=""1""><br data-mce-fragment=""1"">種別：減農薬、農薬不使用<br data-mce-fragment=""1""><br data-mce-fragment=""1"">配送：3<span data-mce-fragment=""1"">/20〜10/20の期間は要冷蔵配送です。</span></p>
<p>減農薬の人参は地元、吉野川市の人参です。<br data-mce-fragment=""1"">実は徳島の春人参は出荷量日本一なんです。<br data-mce-fragment=""1"">徳島名産甘い人参を約３〜５本。<br data-mce-fragment=""1""><br data-mce-fragment=""1"">自然農の人参は葉付きで５００g以上。（葉無し、又割れ、割れが混ざります）<br data-mce-fragment=""1"">硝酸含有量が低いため糖度が高く、甘く柔らかく、煮崩れはしませんが、短時間で煮込めます。各栄養価も平均より高くなっています。<br data-mce-fragment=""1"">ビタミンCで言えば食品成分表（慣行栽培）の２倍を超えているので、お腹に入る量ではなく、摂取できる栄養価の量で言えば自然栽培の方が安くなるという逆転現象も起こり得ます＾＾<br data-mce-fragment=""1""><br data-mce-fragment=""1"">人参の葉っぱは、根っこより栄養価が豊富です。<br data-mce-fragment=""1"">葉っぱ含め丸ごとスムージーの材料や、同じセリ科なので、ポテサラの青味などパセリの様に使ったり、揚げたり、肉巻きやお寿司の様な巻きもの、柔らかい部分はサラダにも。<br data-mce-fragment=""1"">産地の味をお楽しみ下さい。<br></p>
<p>▽にんじん/ニンジン/人参</p>",阿波ツクヨミファーム,,根菜,化学農薬化学肥料不使用,false,素材,減農薬,,,,,ninjin-gen,500.0,shopify,-24,deny,manual,270,,true,true,"",https://cdn.shopify.com/s/files/1/0515/4045/9679/products/ninjin.jpg?v=1611098734,1,,false,,,,,,,,,,,,,,,g,,,true,draft
ninjin,,,,,,,,,農薬不使用,,,,,ninjin-mu,500.0,shopify,-5,deny,manual,270,,true,true,"",,,,,,,,,,,,,,,,,,,g,,,,
ninjin,,,,,,,,,自然農,,,,,ninjin-ji,500.0,shopify,-100,deny,manual,270,,true,true,"",,,,,,,,,,,,,,,,,,,g,,,,
